Version, St Cov, MS, Easy mutants, Stubbron mutants, Live mutants 
4, 0.92, 0.89, 2, 14, 2
 15, 0.55, 0.92, 2, 10, 1
 16, 1.0, 1.0, 1, 3, 0
 19, 0.78, 0.96, 11, 34, 2
 20, 0.55, 0.65, 3, 12, 8
 26, 1.0, 0.75, 3, 12, 5
 27, 0.54, 0.42, 3, 8, 15
 29, 0.83, 0.64, 7, 20, 15
 30, 1.0, 0.93, 3, 10, 1
 33, 0.77, 0.85, 9, 187, 35
 35, 0.58, 1.0, 2, 11, 0
 36, 0.63, 0.4, 2, 16, 27
 37, 0.85, 0.88, 11, 173, 25
 38, 0.57, 1.0, 2, 11, 0
 39, 0.5, 0.42, 2, 17, 26
 40, 1.0, 1.0, 1, 3, 0
 
