Version, St Cov, MS, Easy mutants, Stubbron mutants, Live mutants 
1, 0.93, 0.75, 95, 0, 32
 11, 0.86, 0.78, 38, 0, 11
 16, 0.86, 0.68, 34, 0, 16
 22, 0.77, 0.64, 263, 0, 150
 24, 0.95, 0.83, 137, 20, 32
 26, 0.72, 0.6, 12, 9, 14
 27, 0.94, 0.84, 141, 17, 30
 
