Version, St Cov, MS, Easy mutants, Stubbron mutants, Live mutants 
1, 0.93, 0.75, 1, 94, 32
 11, 0.86, 0.78, 6, 32, 11
 16, 0.86, 0.68, 4, 30, 16
 22, 0.77, 0.64, 1, 262, 150
 24, 0.95, 0.83, 3, 154, 32
 26, 0.72, 0.6, 7, 14, 14
 27, 0.94, 0.84, 3, 155, 30
 
