Version, St Cov, MS, Easy mutants, Stubbron mutants, Live mutants 
30, 0.53, 0.95, 135, 68, 11
 31, 0.79, 0.87, 179, 45, 33
 32, 0.8, 0.79, 71, 29, 26
 33, 0.83, 0.76, 63, 35, 31
 34, 0.75, 0.98, 94, 29, 2
 
