Version, St Cov, MS, Easy mutants, Stubbron mutants, Live mutants 
30, 0.53, 0.95, 169, 34, 11
 31, 0.79, 0.87, 189, 35, 33
 32, 0.8, 0.79, 90, 10, 26
 33, 0.83, 0.76, 90, 8, 31
 34, 0.75, 0.98, 113, 10, 2
 
