Version, St Cov, MS, Easy mutants, Stubbron mutants, Live mutants 
30, 0.53, 0.95, 186, 17, 11
 31, 0.79, 0.87, 213, 11, 33
 32, 0.8, 0.79, 100, 0, 26
 33, 0.83, 0.76, 98, 0, 31
 34, 0.75, 0.98, 123, 0, 2
 
